(17.9, 2.92), (17.91, 2.89), [225, 225, 225]
(16.27, 4.56), (16.26, 4.67), [225, 225, 225]
(23.36, 1.78), (23.36, 1.75), [225, 225, 225]
(20.2, 12.06), (20.11, 11.98), [0, 0, 0]
(22.28, 2.13), (22.28, 2.1), [225, 225, 225]
(4.48, 0.31), (4.48, 0.28), [225, 225, 225]
(7.84, 13.28), (7.84, 13.25), [225, 225, 225]
(12.31, 2.1), (12.31, 2.08), [225, 225, 225]
(19.19, 8.56), (19.21, 8.54), [225, 225, 225]
(6.67, 3.78), (6.67, 3.76), [225, 225, 225]
(11.45, 14.71), (11.39, 14.86), [225, 225, 225]
(17.41, 2.34), (17.35, 2.28), [225, 225, 225]
(4.14, 18.73), (4.14, 18.71), [225, 225, 225]
(15.91, 12.46), (15.88, 12.44), [0, 0, 0]
(13.92, 13.92), (13.98, 13.91), [0, 0, 0]
(8.23, 10.41), (8.25, 10.48), [225, 225, 225]
(22.87, 9.64), (22.87, 9.62), [225, 225, 225]
(5.4, 8.02), (5.4, 7.99), [225, 225, 225]
(20.17, 12.35), (20.26, 12.34), [0, 0, 0]
(7.81, 1.23), (7.81, 1.21), [225, 225, 225]
(23.3, 7.31), (23.3, 7.28), [225, 225, 225]
(2.31, 8.8), (2.31, 8.78), [225, 225, 225]
(22.16, 4.82), (22.16, 4.79), [225, 225, 225]
(14.36, 12.17), (14.41, 12.14), [0, 0, 0]
(22.99, 14.15), (23.0, 14.07), [225, 225, 225]
(20.93, 8.56), (20.93, 8.53), [225, 225, 225]
(15.18, 7.44), (15.12, 7.43), [225, 225, 225]
(9.07, 12.55), (9.07, 12.52), [225, 225, 225]
(2.19, 18.41), (2.19, 18.38), [225, 225, 225]
(16.71, 14.79), (16.74, 14.78), [225, 225, 225]
(23.47, 13.62), (23.44, 13.67), [225, 225, 225]
(10.0, 19.14), (10.0, 19.11), [225, 225, 225]
(12.38, 7.89), (12.32, 7.9), [225, 225, 225]
(0.8, 3.46), (0.8, 3.43), [225, 225, 225]
(16.45, 0.53), (16.45, 0.5), [225, 225, 225]
(14.92, 15.17), (14.95, 15.16), [225, 225, 225]
(6.91, 19.06), (6.91, 19.03), [225, 225, 225]
(17.35, 0.34), (17.35, 0.31), [225, 225, 225]
(19.14, 2.05), (19.14, 2.02), [225, 225, 225]
(3.61, 1.75), (3.61, 1.72), [225, 225, 225]
(22.5, 17.65), (22.5, 17.62), [225, 225, 225]
(3.56, 9.9), (3.6, 9.85), [225, 225, 225]
(17.15, 18.65), (17.24, 18.63), [225, 225, 225]
(17.87, 6.74), (17.87, 6.71), [225, 225, 225]
(6.98, 12.62), (7.04, 12.61), [225, 225, 225]
(16.16, 16.65), (16.18, 16.72), [225, 225, 225]
(20.59, 7.64), (20.59, 7.61), [225, 225, 225]
(17.45, 10.53), (17.48, 10.52), [0, 0, 0]
(24.64, 14.12), (24.62, 14.1), [225, 225, 225]
(24.56, 13.58), (24.57, 13.55), [225, 225, 225]
(6.74, 12.75), (6.77, 12.75), [225, 225, 225]
(18.6, 4.15), (18.43, 4.21), [225, 225, 225]
(17.19, 6.71), (17.19, 6.69), [225, 225, 225]
(11.88, 4.46), (11.88, 4.44), [225, 225, 225]
(17.51, 15.43), (17.56, 15.39), [225, 225, 225]
(17.98, 11.45), (18.01, 11.45), [0, 0, 0]
(12.22, 1.78), (12.22, 1.75), [225, 225, 225]
(18.92, 3.46), (18.92, 3.43), [225, 225, 225]
(9.84, 6.91), (9.92, 6.87), [225, 225, 225]
(9.1, 18.49), (9.1, 18.46), [225, 225, 225]
(13.4, 3.46), (13.39, 3.54), [225, 225, 225]
(5.99, 12.64), (6.05, 12.64), [225, 225, 225]
(11.27, 3.76), (11.27, 3.73), [225, 225, 225]
(12.51, 16.26), (12.49, 16.4), [225, 225, 225]
(15.74, 18.29), (15.8, 18.28), [225, 225, 225]
(0.4, 17.78), (0.4, 17.76), [225, 225, 225]
(16.41, 5.91), (16.43, 5.92), [225, 225, 225]
(8.52, 3.13), (8.52, 3.11), [225, 225, 225]
(3.3, 15.42), (3.3, 15.4), [225, 225, 225]
(7.13, 1.89), (7.13, 1.86), [225, 225, 225]
(7.78, 10.63), (7.84, 10.64), [225, 225, 225]
(1.85, 11.0), (1.85, 10.97), [225, 225, 225]
(17.55, 8.84), (17.63, 8.8), [0, 0, 0]
(5.96, 13.71), (5.96, 13.69), [225, 225, 225]
(8.58, 4.92), (8.58, 4.9), [225, 225, 225]
(9.57, 9.02), (9.57, 8.99), [225, 225, 225]
(14.67, 6.12), (14.65, 6.14), [225, 225, 225]
(5.65, 16.43), (5.65, 16.4), [225, 225, 225]
(3.58, 19.14), (3.58, 19.11), [225, 225, 225]
(8.15, 8.56), (8.15, 8.53), [225, 225, 225]
(16.82, 1.9), (16.76, 1.84), [225, 225, 225]
(10.09, 18.16), (10.09, 18.14), [225, 225, 225]
(9.19, 10.74), (9.2, 10.69), [225, 225, 225]
(20.59, 16.26), (20.64, 16.24), [225, 225, 225]
(15.3, 13.78), (15.44, 13.73), [225, 225, 225]
(23.8, 8.56), (23.8, 8.53), [225, 225, 225]
(24.54, 9.81), (24.54, 9.78), [225, 225, 225]
(24.54, 7.75), (24.54, 7.72), [225, 225, 225]
(18.98, 2.59), (18.98, 2.56), [225, 225, 225]
(5.86, 4.33), (5.86, 4.3), [225, 225, 225]
(8.49, 19.25), (8.49, 19.22), [225, 225, 225]
(23.98, 17.46), (23.99, 17.43), [225, 225, 225]
(19.92, 14.95), (19.95, 14.95), [225, 225, 225]
(5.25, 8.82), (5.31, 8.82), [225, 225, 225]
(7.53, 0.85), (7.53, 0.83), [225, 225, 225]
(13.84, 3.73), (13.87, 3.65), [225, 225, 225]
(15.23, 16.81), (15.2, 16.83), [225, 225, 225]
(11.98, 4.08), (11.98, 4.06), [225, 225, 225]
(23.15, 7.26), (23.15, 7.23), [225, 225, 225]
(2.8, 10.83), (2.81, 10.88), [225, 225, 225]
(8.66, 10.41), (8.56, 10.48), [225, 225, 225]
(20.15, 5.92), (20.22, 5.97), [225, 225, 225]
(3.81, 8.11), (3.78, 8.11), [225, 225, 225]
(9.63, 18.22), (9.63, 18.19), [225, 225, 225]
(15.62, 2.54), (15.62, 2.51), [225, 225, 225]
(17.65, 8.41), (17.65, 8.46), [0, 0, 0]
(9.34, 6.21), (9.24, 6.27), [225, 225, 225]
(8.98, 15.61), (8.98, 15.59), [225, 225, 225]
(1.64, 13.88), (1.64, 13.85), [225, 225, 225]
(5.86, 4.68), (5.86, 4.65), [225, 225, 225]
(5.28, 8.02), (5.28, 7.99), [225, 225, 225]
(8.46, 2.86), (8.46, 2.84), [225, 225, 225]
(18.63, 5.76), (18.72, 5.79), [225, 225, 225]
(0.03, 19.25), (0.03, 19.22), [225, 225, 225]
(24.23, 17.78), (24.23, 17.76), [225, 225, 225]
(22.62, 10.44), (22.56, 10.45), [225, 225, 225]
(20.68, 17.95), (20.62, 17.97), [225, 225, 225]
(11.39, 7.45), (11.39, 7.42), [225, 225, 225]
(23.61, 6.12), (23.61, 6.09), [225, 225, 225]
(6.33, 14.39), (6.33, 14.37), [225, 225, 225]
(11.04, 7.2), (11.0, 7.13), [225, 225, 225]
(19.91, 13.54), (19.97, 13.53), [225, 225, 225]
(11.33, 18.68), (11.33, 18.65), [225, 225, 225]
(10.22, 3.05), (10.22, 3.02), [225, 225, 225]
(0.25, 9.48), (0.25, 9.45), [225, 225, 225]
(18.53, 9.5), (18.57, 9.55), [225, 225, 225]
(16.91, 0.83), (16.91, 0.8), [225, 225, 225]
(17.08, 10.37), (17.11, 10.36), [0, 0, 0]
(17.5, 6.93), (17.5, 6.9), [225, 225, 225]
(9.2, 1.32), (9.2, 1.29), [225, 225, 225]
(8.92, 1.53), (8.92, 1.51), [225, 225, 225]
(16.0, 4.24), (15.97, 4.28), [225, 225, 225]
(0.46, 1.94), (0.46, 1.91), [225, 225, 225]
(9.8, 7.61), (9.77, 7.53), [0, 0, 0]
(7.76, 8.29), (7.74, 8.26), [225, 225, 225]
(14.74, 15.63), (14.77, 15.62), [225, 225, 225]
(12.16, 8.63), (12.22, 8.63), [225, 225, 225]
(7.99, 11.82), (7.99, 11.79), [225, 225, 225]
(7.1, 10.04), (7.03, 10.09), [225, 225, 225]
(0.86, 11.38), (0.86, 11.35), [225, 225, 225]
(10.68, 3.13), (10.68, 3.11), [225, 225, 225]
(1.08, 10.08), (1.08, 10.05), [225, 225, 225]
(24.04, 2.32), (24.04, 2.29), [225, 225, 225]
(9.1, 0.96), (9.1, 0.94), [225, 225, 225]
(13.78, 7.85), (13.69, 7.88), [225, 225, 225]
(6.14, 2.46), (6.14, 2.43), [225, 225, 225]
(13.24, 0.07), (13.24, 0.04), [225, 225, 225]
(0.83, 14.37), (0.83, 14.34), [225, 225, 225]
(15.97, 12.37), (15.94, 12.37), [0, 0, 0]
(5.06, 8.02), (5.06, 7.99), [225, 225, 225]
(7.65, 15.86), (7.65, 15.83), [225, 225, 225]
(5.62, 7.53), (5.62, 7.5), [225, 225, 225]
(7.28, 3.11), (7.28, 3.08), [225, 225, 225]
(3.83, 15.26), (3.83, 15.23), [225, 225, 225]
(20.86, 1.61), (20.86, 1.59), [225, 225, 225]
(23.86, 14.5), (23.92, 14.53), [225, 225, 225]
(17.78, 15.17), (17.71, 15.11), [225, 225, 225]
(5.19, 7.28), (5.19, 7.26), [225, 225, 225]
(16.42, 12.2), (16.42, 12.22), [0, 0, 0]
(14.15, 1.45), (14.12, 1.53), [225, 225, 225]
(16.1, 8.22), (16.06, 8.33), [225, 225, 225]
(5.25, 14.07), (5.25, 14.04), [225, 225, 225]
(8.18, 17.19), (8.18, 17.16), [225, 225, 225]
(16.31, 8.69), (16.16, 8.79), [0, 0, 0]
(12.8, 17.28), (12.81, 17.23), [225, 225, 225]
(0.99, 17.73), (0.99, 17.7), [225, 225, 225]
(17.95, 11.94), (17.98, 11.94), [0, 0, 0]
(19.71, 13.95), (19.74, 13.94), [225, 225, 225]
(14.55, 6.12), (14.53, 6.14), [225, 225, 225]
(21.36, 8.61), (21.36, 8.59), [225, 225, 225]
(15.57, 15.95), (15.6, 15.96), [225, 225, 225]
(19.16, 10.84), (19.05, 10.75), [225, 225, 225]
(12.93, 19.06), (12.93, 19.03), [225, 225, 225]
(1.39, 18.11), (1.39, 18.08), [225, 225, 225]
(19.09, 4.07), (18.87, 4.07), [225, 225, 225]
(21.13, 11.02), (21.15, 11.07), [225, 225, 225]
(11.05, 19.19), (11.05, 19.17), [225, 225, 225]
(9.91, 0.47), (9.91, 0.45), [225, 225, 225]
(14.03, 3.08), (14.05, 3.0), [225, 225, 225]
(24.63, 0.96), (24.63, 0.94), [225, 225, 225]
(14.84, 1.45), (14.85, 1.43), [225, 225, 225]
(19.72, 3.38), (19.72, 3.35), [225, 225, 225]
(4.04, 3.95), (4.04, 3.92), [225, 225, 225]
(1.14, 0.66), (1.14, 0.64), [225, 225, 225]
(12.72, 11.73), (12.78, 11.72), [0, 0, 0]
(14.41, 0.18), (14.36, 0.25), [225, 225, 225]
(14.13, 4.9), (14.08, 4.97), [225, 225, 225]
(2.56, 12.06), (2.56, 12.03), [225, 225, 225]
(7.29, 8.68), (7.22, 8.63), [225, 225, 225]
(7.19, 18.49), (7.19, 18.46), [225, 225, 225]
(5.78, 10.39), (5.77, 10.5), [225, 225, 225]
(11.57, 2.1), (11.57, 2.08), [225, 225, 225]
(1.67, 18.0), (1.67, 17.97), [225, 225, 225]
(15.11, 15.47), (15.14, 15.46), [225, 225, 225]
(18.59, 6.67), (18.57, 6.68), [225, 225, 225]
(14.04, 5.77), (14.04, 5.74), [225, 225, 225]
(1.82, 15.88), (1.82, 15.86), [225, 225, 225]
(11.64, 4.91), (11.57, 4.91), [225, 225, 225]
(9.97, 8.79), (10.03, 8.79), [225, 225, 225]
(24.23, 4.19), (24.23, 4.16), [225, 225, 225]
(10.34, 11.3), (10.34, 11.27), [225, 225, 225]
(19.04, 3.35), (19.04, 3.32), [225, 225, 225]
(21.64, 6.74), (21.64, 6.71), [225, 225, 225]
(18.8, 0.15), (18.8, 0.12), [225, 225, 225]
(13.23, 16.96), (13.26, 16.95), [225, 225, 225]
(19.9, 11.34), (19.79, 11.24), [0, 0, 0]
(13.49, 18.56), (13.6, 18.61), [225, 225, 225]
(9.51, 2.86), (9.51, 2.84), [225, 225, 225]
(19.1, 10.07), (19.04, 10.07), [225, 225, 225]
(6.98, 4.54), (6.98, 4.52), [225, 225, 225]
(3.86, 15.67), (3.86, 15.64), [225, 225, 225]
(20.68, 7.37), (20.68, 7.34), [225, 225, 225]
(8.46, 5.22), (8.46, 5.2), [225, 225, 225]
(13.06, 4.99), (12.93, 4.99), [225, 225, 225]
(23.52, 7.94), (23.52, 7.91), [225, 225, 225]
(17.8, 17.5), (17.88, 17.55), [225, 225, 225]
(24.01, 8.56), (24.01, 8.53), [225, 225, 225]
(23.18, 2.32), (23.18, 2.29), [225, 225, 225]
(1.14, 7.64), (1.14, 7.61), [225, 225, 225]
(8.09, 1.07), (8.09, 1.04), [225, 225, 225]
(4.41, 3.19), (4.41, 3.16), [225, 225, 225]
(5.12, 11.47), (5.06, 11.48), [225, 225, 225]
(19.26, 13.38), (19.32, 13.37), [225, 225, 225]
(18.33, 17.58), (18.27, 17.52), [225, 225, 225]
(10.86, 18.6), (10.86, 18.57), [225, 225, 225]
(10.74, 19.19), (10.74, 19.17), [225, 225, 225]
(9.33, 10.05), (9.32, 10.03), [225, 225, 225]
(6.2, 5.3), (6.2, 5.28), [225, 225, 225]
(24.02, 14.54), (24.01, 14.49), [225, 225, 225]
(0.34, 3.08), (0.34, 3.05), [225, 225, 225]
(0.65, 10.43), (0.65, 10.4), [225, 225, 225]
(1.57, 10.51), (1.57, 10.49), [225, 225, 225]
(23.59, 13.85), (23.63, 13.77), [225, 225, 225]
(18.29, 5.41), (18.44, 5.38), [225, 225, 225]
(21.85, 4.98), (21.85, 4.95), [225, 225, 225]
(9.07, 3.73), (9.07, 3.7), [225, 225, 225]
(24.75, 1.59), (24.75, 1.56), [225, 225, 225]
(8.67, 12.85), (8.67, 12.82), [225, 225, 225]
(13.13, 4.22), (13.1, 4.3), [225, 225, 225]
(20.82, 13.46), (20.85, 13.45), [225, 225, 225]
(2.01, 2.16), (2.01, 2.13), [225, 225, 225]
(19.29, 2.37), (19.29, 2.35), [225, 225, 225]
(5.67, 11.36), (5.75, 11.32), [225, 225, 225]
(18.58, 3.05), (18.58, 3.02), [225, 225, 225]
(21.58, 10.08), (21.57, 10.05), [225, 225, 225]
(1.54, 2.16), (1.54, 2.13), [225, 225, 225]
(17.25, 10.06), (17.14, 10.01), [0, 0, 0]
(6.08, 1.86), (6.08, 1.83), [225, 225, 225]
(0.15, 0.53), (0.15, 0.5), [225, 225, 225]
(1.36, 4.9), (1.36, 4.87), [225, 225, 225]
(24.66, 1.86), (24.66, 1.83), [225, 225, 225]
(16.62, 1.15), (16.59, 1.13), [225, 225, 225]
(10.96, 15.41), (10.96, 15.46), [225, 225, 225]
(9.78, 0.2), (9.78, 0.18), [225, 225, 225]
(14.98, 18.85), (15.02, 18.81), [0, 0, 0]
(8.8, 5.11), (8.8, 5.09), [225, 225, 225]
(21.45, 0.88), (21.45, 0.85), [225, 225, 225]
(19.21, 11.16), (19.12, 11.09), [0, 0, 0]
(2.72, 2.59), (2.72, 2.56), [225, 225, 225]
(7.64, 12.57), (7.66, 12.55), [225, 225, 225]
(14.54, 7.12), (14.48, 7.1), [225, 225, 225]
(14.48, 10.31), (14.47, 10.36), [0, 0, 0]
(17.33, 1.5), (17.3, 1.48), [225, 225, 225]
(12.84, 10.42), (12.78, 10.42), [0, 0, 0]
(22.99, 1.4), (22.99, 1.37), [225, 225, 225]
(1.94, 10.7), (1.94, 10.68), [225, 225, 225]
(9.71, 8.87), (9.74, 8.87), [225, 225, 225]
(22.44, 0.37), (22.44, 0.34), [225, 225, 225]
(10.96, 19.3), (10.96, 19.28), [225, 225, 225]
(17.83, 16.88), (17.78, 16.81), [225, 225, 225]
(4.91, 4.63), (4.91, 4.6), [225, 225, 225]
(13.41, 14.52), (13.44, 14.51), [0, 0, 0]
(4.1, 2.92), (4.1, 2.89), [225, 225, 225]
(7.07, 3.11), (7.07, 3.08), [225, 225, 225]
(18.0, 15.42), (18.05, 15.45), [225, 225, 225]
(22.87, 2.59), (22.87, 2.56), [225, 225, 225]
(4.75, 17.16), (4.75, 17.13), [225, 225, 225]
(1.73, 16.13), (1.73, 16.1), [225, 225, 225]
(17.04, 14.63), (17.1, 14.62), [225, 225, 225]
(21.17, 6.12), (21.18, 6.09), [225, 225, 225]
(24.1, 0.07), (24.1, 0.04), [225, 225, 225]
(24.85, 11.92), (24.85, 11.9), [225, 225, 225]
(23.09, 18.73), (23.09, 18.71), [225, 225, 225]
(12.05, 13.07), (12.14, 13.14), [0, 0, 0]
(15.88, 8.85), (15.73, 8.95), [225, 225, 225]
(15.84, 13.39), (15.95, 13.36), [0, 0, 0]
(24.26, 12.52), (24.2, 12.49), [225, 225, 225]
(3.12, 2.89), (3.12, 2.86), [225, 225, 225]
(7.96, 9.94), (7.9, 9.92), [225, 225, 225]
(8.61, 13.17), (8.61, 13.14), [225, 225, 225]
(19.37, 14.03), (19.4, 14.02), [225, 225, 225]
(17.65, 0.28), (17.65, 0.26), [225, 225, 225]
(4.78, 0.45), (4.78, 0.42), [225, 225, 225]
(8.64, 6.12), (8.64, 6.09), [225, 225, 225]
(0.09, 3.13), (0.09, 3.11), [225, 225, 225]
(7.56, 1.37), (7.56, 1.34), [225, 225, 225]
(12.51, 6.26), (12.49, 6.33), [225, 225, 225]
(10.12, 11.14), (10.12, 11.11), [225, 225, 225]
(3.33, 1.26), (3.33, 1.23), [225, 225, 225]
(3.58, 15.97), (3.58, 15.94), [225, 225, 225]
(6.21, 11.89), (6.14, 11.93), [225, 225, 225]
(23.0, 12.94), (22.99, 12.99), [225, 225, 225]
(7.62, 18.3), (7.62, 18.27), [225, 225, 225]
(9.85, 4.6), (9.85, 4.57), [225, 225, 225]
(2.41, 10.7), (2.41, 10.68), [225, 225, 225]
(15.32, 15.63), (15.35, 15.62), [225, 225, 225]
(16.79, 0.56), (16.79, 0.53), [225, 225, 225]
(8.92, 0.2), (8.92, 0.18), [225, 225, 225]
(0.71, 17.05), (0.71, 17.02), [225, 225, 225]
(12.98, 5.93), (13.01, 5.85), [225, 225, 225]
(15.87, 13.11), (15.92, 13.1), [0, 0, 0]
(5.0, 0.85), (5.0, 0.83), [225, 225, 225]
(24.91, 11.6), (24.91, 11.57), [225, 225, 225]
(22.77, 15.36), (22.84, 15.3), [225, 225, 225]
(22.24, 17.1), (22.33, 17.09), [225, 225, 225]
(1.79, 14.26), (1.79, 14.23), [225, 225, 225]
(19.09, 5.25), (19.18, 5.27), [225, 225, 225]
(5.43, 0.09), (5.43, 0.07), [225, 225, 225]
(23.36, 5.01), (23.36, 4.98), [225, 225, 225]
(16.91, 11.35), (16.92, 11.38), [0, 0, 0]
(11.06, 9.76), (11.03, 9.77), [225, 225, 225]
(15.9, 0.12), (15.9, 0.09), [225, 225, 225]
(8.18, 6.23), (8.18, 6.2), [225, 225, 225]
(21.96, 11.54), (22.05, 11.52), [225, 225, 225]
(5.37, 7.01), (5.37, 6.99), [225, 225, 225]
(4.35, 8.66), (4.29, 8.64), [225, 225, 225]
(16.41, 13.32), (16.55, 13.27), [0, 0, 0]
(1.51, 8.02), (1.51, 7.99), [225, 225, 225]
(20.03, 1.37), (20.03, 1.34), [225, 225, 225]
(17.12, 11.61), (17.14, 11.62), [0, 0, 0]
(15.42, 10.26), (15.45, 10.25), [0, 0, 0]
(2.35, 14.61), (2.35, 14.58), [225, 225, 225]
(8.8, 4.98), (8.8, 4.95), [225, 225, 225]
(4.97, 16.16), (4.97, 16.13), [225, 225, 225]
(22.13, 19.22), (22.13, 19.19), [225, 225, 225]
(11.39, 3.92), (11.39, 3.89), [225, 225, 225]
(11.05, 3.38), (11.05, 3.35), [225, 225, 225]
(1.7, 11.82), (1.7, 11.79), [225, 225, 225]
(16.54, 7.97), (16.49, 8.09), [0, 0, 0]
(15.95, 2.16), (15.97, 2.18), [225, 225, 225]
(9.57, 14.53), (9.57, 14.5), [225, 225, 225]
(18.1, 14.52), (18.13, 14.51), [225, 225, 225]
(20.25, 7.94), (20.25, 7.91), [225, 225, 225]
(8.36, 15.04), (8.36, 15.02), [225, 225, 225]
(20.09, 5.19), (20.15, 5.12), [0, 0, 0]
(3.16, 10.09), (3.14, 10.15), [225, 225, 225]
(12.46, 7.37), (12.54, 7.39), [225, 225, 225]
(4.2, 10.71), (4.32, 10.73), [225, 225, 225]
(18.5, 12.67), (18.6, 12.67), [225, 225, 225]
(19.94, 16.4), (20.0, 16.37), [225, 225, 225]
(6.85, 3.57), (6.85, 3.54), [225, 225, 225]
(4.97, 4.35), (4.97, 4.33), [225, 225, 225]
(24.32, 0.01), (24.32, -0.01), [225, 225, 225]
(18.13, 18.12), (18.1, 18.12), [225, 225, 225]
(8.86, 15.12), (8.86, 15.1), [225, 225, 225]
(6.21, 9.76), (6.14, 9.72), [225, 225, 225]
(12.16, 0.77), (12.16, 0.75), [225, 225, 225]
(2.31, 11.0), (2.31, 10.97), [225, 225, 225]
(17.39, 8.15), (17.24, 8.24), [0, 0, 0]
(14.99, 15.6), (15.01, 15.6), [225, 225, 225]
(11.02, 17.73), (11.02, 17.7), [225, 225, 225]
(5.67, 8.61), (5.63, 8.65), [225, 225, 225]
(16.39, 16.4), (16.39, 16.32), [225, 225, 225]
(24.14, 13.17), (24.19, 13.1), [225, 225, 225]
(15.19, 4.16), (15.19, 4.14), [225, 225, 225]
(2.01, 14.53), (2.01, 14.5), [225, 225, 225]
(14.03, 17.49), (14.06, 17.5), [225, 225, 225]
(6.3, 5.96), (6.3, 5.93), [225, 225, 225]
(4.17, 18.92), (4.17, 18.9), [225, 225, 225]
(22.01, 9.24), (22.01, 9.21), [225, 225, 225]
(17.28, 5.16), (17.34, 5.15), [225, 225, 225]
(3.46, 0.56), (3.46, 0.53), [225, 225, 225]
(22.07, 2.75), (22.07, 2.73), [225, 225, 225]
(19.83, 7.36), (19.86, 7.35), [225, 225, 225]
(23.76, 11.24), (23.77, 11.22), [225, 225, 225]
(13.36, 6.12), (13.37, 6.09), [225, 225, 225]
(11.92, 11.14), (11.97, 11.16), [0, 0, 0]
(12.38, 2.4), (12.38, 2.37), [225, 225, 225]
(8.55, 1.23), (8.55, 1.21), [225, 225, 225]
(17.64, 12.36), (17.73, 12.32), [0, 0, 0]
(12.48, 12.35), (12.52, 12.34), [0, 0, 0]
(11.08, 2.86), (11.08, 2.84), [225, 225, 225]
(10.65, 9.48), (10.65, 9.45), [225, 225, 225]
(7.41, 14.2), (7.41, 14.18), [225, 225, 225]
(14.75, 3.89), (14.75, 3.87), [225, 225, 225]
(6.02, 16.78), (6.02, 16.75), [225, 225, 225]
(0.71, 7.69), (0.71, 7.66), [225, 225, 225]
(21.25, 9.34), (21.22, 9.32), [225, 225, 225]
(11.57, 9.26), (11.57, 9.24), [225, 225, 225]
(14.95, 17.2), (14.92, 17.21), [225, 225, 225]
(14.69, 18.55), (14.63, 18.61), [225, 225, 225]
(21.7, 3.54), (21.7, 3.51), [225, 225, 225]
(5.4, 13.71), (5.4, 13.69), [225, 225, 225]
(8.46, 12.38), (8.46, 12.36), [225, 225, 225]
(4.29, 13.17), (4.29, 13.14), [225, 225, 225]
(10.89, 15.97), (10.9, 15.99), [225, 225, 225]
(6.94, 15.83), (6.94, 15.8), [225, 225, 225]
(17.73, 19.08), (17.76, 19.07), [225, 225, 225]
(14.46, 10.72), (14.49, 10.77), [0, 0, 0]
(16.48, 0.04), (16.48, 0.01), [225, 225, 225]
(14.9, 13.84), (15.04, 13.78), [225, 225, 225]
(21.85, 5.49), (21.85, 5.47), [225, 225, 225]
(21.57, 18.46), (21.57, 18.43), [225, 225, 225]
(15.62, 18.43), (15.56, 18.41), [225, 225, 225]
(13.49, 0.83), (13.49, 0.8), [225, 225, 225]
(21.7, 4.49), (21.7, 4.46), [225, 225, 225]
(8.98, 17.49), (8.98, 17.46), [225, 225, 225]
(9.17, 13.93), (9.17, 13.9), [225, 225, 225]
(1.39, 12.28), (1.39, 12.25), [225, 225, 225]
(7.4, 10.49), (7.48, 10.45), [225, 225, 225]
(4.41, 0.91), (4.41, 0.88), [225, 225, 225]
(3.02, 0.23), (3.02, 0.2), [225, 225, 225]
(9.66, 0.94), (9.66, 0.91), [225, 225, 225]
(13.12, 0.56), (13.12, 0.53), [225, 225, 225]
(21.97, 17.67), (21.98, 17.59), [225, 225, 225]
(18.3, 6.55), (18.3, 6.52), [225, 225, 225]
(17.28, 1.1), (17.28, 1.07), [225, 225, 225]
(11.18, 12.59), (11.23, 12.69), [225, 225, 225]
(24.72, 14.89), (24.72, 14.84), [225, 225, 225]
(17.04, 0.07), (17.04, 0.04), [225, 225, 225]
(5.96, 11.04), (5.95, 10.93), [225, 225, 225]
(15.51, 1.86), (15.54, 1.88), [225, 225, 225]
(15.6, 6.01), (15.64, 5.93), [225, 225, 225]
(18.26, 4.7), (18.34, 4.74), [0, 0, 0]
(11.57, 2.35), (11.57, 2.32), [225, 225, 225]
(11.73, 9.37), (11.73, 9.35), [225, 225, 225]
(1.33, 3.02), (1.33, 3.0), [225, 225, 225]
(7.87, 0.91), (7.87, 0.88), [225, 225, 225]
(8.46, 1.32), (8.46, 1.29), [225, 225, 225]
(5.37, 3.73), (5.37, 3.7), [225, 225, 225]
(2.16, 18.22), (2.16, 18.19), [225, 225, 225]
(16.29, 2.01), (16.36, 2.06), [225, 225, 225]
(14.11, 0.02), (14.1, 0.04), [225, 225, 225]
(2.25, 8.83), (2.25, 8.8), [225, 225, 225]
(2.5, 4.44), (2.5, 4.41), [225, 225, 225]
(19.97, 10.75), (20.03, 10.73), [225, 225, 225]
(20.83, 1.78), (20.83, 1.75), [225, 225, 225]
(22.88, 14.99), (22.8, 15.02), [225, 225, 225]
(5.74, 0.04), (5.74, 0.01), [225, 225, 225]
(24.69, 8.32), (24.69, 8.29), [225, 225, 225]
(14.27, 5.59), (14.31, 5.59), [225, 225, 225]
(20.37, 8.42), (20.37, 8.4), [225, 225, 225]
(9.23, 11.76), (9.23, 11.73), [225, 225, 225]
(11.43, 7.75), (11.41, 7.77), [225, 225, 225]
(15.4, 18.12), (15.46, 18.12), [225, 225, 225]
(7.25, 6.25), (7.25, 6.23), [225, 225, 225]
(2.22, 2.1), (2.22, 2.08), [225, 225, 225]
(24.42, 15.16), (24.47, 15.12), [225, 225, 225]
(20.53, 13.16), (20.59, 13.15), [225, 225, 225]
(17.21, 17.51), (17.23, 17.49), [225, 225, 225]
(14.99, 0.07), (14.94, 0.04), [225, 225, 225]
(3.06, 3.4), (3.06, 3.38), [225, 225, 225]
(6.88, 13.99), (6.88, 13.96), [225, 225, 225]
(0.9, 9.43), (0.9, 9.4), [225, 225, 225]
(2.22, 17.19), (2.22, 17.16), [225, 225, 225]
(14.66, 17.56), (14.72, 17.54), [225, 225, 225]
(20.19, 3.87), (20.19, 3.84), [225, 225, 225]
(14.18, 13.43), (14.15, 13.48), [0, 0, 0]
(16.05, 14.01), (16.11, 13.98), [225, 225, 225]
(16.03, 6.65), (16.0, 6.64), [225, 225, 225]
(0.93, 1.7), (0.93, 1.67), [225, 225, 225]
(2.04, 5.55), (2.04, 5.52), [225, 225, 225]
(10.65, 5.35), (10.59, 5.34), [225, 225, 225]
(2.5, 2.51), (2.5, 2.48), [225, 225, 225]
(10.01, 5.46), (9.93, 5.5), [225, 225, 225]
(5.62, 10.63), (5.55, 10.69), [225, 225, 225]
